X,Y,ID,CVE_ENT,CVE_MUN,CVE_LOC,NOMVIAL,TIPOVIAL,SENTIDO,NOMVIAL_2,TIPOVIAL_2,SENTIDO_2,freq,RANGO,ETIQUETA
-101.158534089551,19.6855102596002,1123.000000000000000,"16","053","0001",Avenida del Campestre,Avenida,Dos sentidos,Avenida del Campestre,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.175823419774,19.6895133096089,1128.000000000000000,"16","053","0001",José Ugarte (Gobernador),Calle,Dos sentidos,José Ugarte (Gobernador),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.176762942251,19.6998984234179,1129.000000000000000,"16","053","0001",Ordenanzas De Don Vasco,Cerrada,Dos sentidos,Ordenanzas De Don Vasco,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.175833802047,19.699821283315,1130.000000000000000,"16","053","0001",Ordenanzas De Don Vasco,Cerrada,Dos sentidos,Carpinteros de Paracho,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.163648849625,19.7327124303544,1131.000000000000000,"16","053","0001",Calle de la Luna,Calle,Dos sentidos,Calle de la Luna,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.164069280282,19.7077630238863,1134.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.164481570341,19.7082573138377,1135.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.207291150188,19.695082399912,1149.000000000000000,"16","053","0001",Avenida de la Paz,Avenida,Dos sentidos,Avenida de la Paz,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.208922429591,19.6952851804189,1153.000000000000000,"16","053","0001",Avenida de la Paz,Avenida,Dos sentidos,Arnulfo Ávila (Del Panteón),Calzada,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.201579259794,19.6908128004276,1155.000000000000000,"16","053","0001",José Álvarez (General),Calle,Dos sentidos,Francisco J. Múgica,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.202930779904,19.6910063999907,1157.000000000000000,"16","053","0001",Doctor Amadeo Betancourt,Calle,Dos sentidos,Francisco J. Múgica,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.198110949874,19.7069081097782,1158.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Guadalupe Victoria,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.197978380013,19.7069538497808,1159.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Guadalupe Victoria,Avenida,Dos sentidos,"25",8.000000000000000,Muy Alto (21 y más)
-101.215384980076,19.7078723200683,1160.000000000000000,"16","053","0001",Caliza,Calle,Dos sentidos,Pedregal,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.225715380218,19.6858895498605,1167.000000000000000,"16","053","0001",Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,Expropiación Petrolera,Retorno,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.225730320121,19.6853622297848,1168.000000000000000,"16","053","0001",Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.225726780168,19.6852030496418,1170.000000000000000,"16","053","0001",Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.225732569684,19.6848935197874,1171.000000000000000,"16","053","0001",Periodismo (José Tocaven Lavín),Avenida,Dos sentidos,Rector Salvador Franco López,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.144717339543,19.6921415198278,1176.000000000000000,"16","053","0001",Primer Retorno México,Retorno,Un sentido,Primer Retorno México,Retorno,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.1444247804,19.6920076298857,1177.000000000000000,"16","053","0001",Primer Retorno México,Retorno,Un sentido,Primer Retorno México,Retorno,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.143598920259,19.6916707398141,1178.000000000000000,"16","053","0001",Primer Retorno México,Retorno,Un sentido,México,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.19858768702,19.6670617611563,1183.000000000000000,"16","053","0001",Gobernador Licenciado José Trinidad Guido (La Joya),Avenida,Dos sentidos,Gobernador Licenciado José Trinidad Guido (La Joya),Avenida,Dos sentidos,"6",4.000000000000000,Medio (6-10)
-101.181849077086,19.679827951779,1186.000000000000000,"16","053","0001",Franz Lizt,Calle,Dos sentidos,Wolfang Amadeus Mozart,Calle,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.163159800197,19.706734484075,1187.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.157406606742,19.6974810494298,1193.000000000000000,"16","053","0001",Avenida del Maestro,Avenida,Dos sentidos,Conde de Tendilla,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.195970949433,19.6627878972412,1196.000000000000000,"16","053","0001",Ingeniero Elidier Sánchez Aguilar,Calle,Dos sentidos,Ingeniero Elidier Sánchez Aguilar,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.177933394019,19.7018511992202,1199.000000000000000,"16","053","0001",Fray Pedro de Gante,Calle,Un sentido,Tata Vasco,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.169959362534,19.6895937723086,1201.000000000000000,"16","053","0001",Gobernador Juan B. Ceballos,Calle,Un sentido,Gobernador Juan B. Ceballos,Calle,Un sentido,"5",2.000000000000000,Bajo (3-5)
-101.187837886565,19.6707762611523,1203.000000000000000,"16","053","0001",Jesús Sansón Flores,Calle,Dos sentidos,Ramón Martínez Ocaranza,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.182888525194,19.7378521389964,1207.000000000000000,"16","053","0001",Congreso Constituyente de 1824,Calle,Dos sentidos,Oscar Chávez,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.166367608729,19.7063863748814,1209.000000000000000,"16","053","0001",Pedro Maldonado Zapata (Ingenieros Industriales),Calle,Dos sentidos,Pedro Maldonado Zapata (Ingenieros Industriales),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.150911569587,19.7189742897792,1211.000000000000000,"16","053","0001",Teotihuacanos,Calle,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190808596472,19.6884185912831,1212.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.190813067827,19.6877355965594,1213.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"10",4.000000000000000,Medio (6-10)
-101.190719804093,19.6929824876693,1214.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Lago de Cuitzeo,Calle,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.152897579759,19.6856444604455,1215.000000000000000,"16","053","0001",Rotarismo (Baltazar Echave),Avenida,Un sentido,Rotarismo (Baltazar Echave),Avenida,Un sentido,"4",2.000000000000000,Bajo (3-5)
-101.162569060408,19.7035774037832,1216.000000000000000,"16","053","0001",Cerro de Punhuato,Calle,Dos sentidos,Cerro de Punhuato,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.163069059827,19.7046652838354,1217.000000000000000,"16","053","0001",Cerro de Punhuato,Calle,Dos sentidos,Cerro de Punhuato,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.191318269288,19.6563448241891,1222.000000000000000,"16","053","0001",Avenida de las Torres,Avenida,Un sentido,Loma de las Torres,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.181559016778,19.6798408318638,1225.000000000000000,"16","053","0001",Ludwig van Beethoven,Calle,Un sentido,Wolfang Amadeus Mozart,Calle,Dos sentidos,"6",4.000000000000000,Medio (6-10)
-101.181423936861,19.681288482165,1226.000000000000000,"16","053","0001",Ludwig van Beethoven,Calle,Un sentido,Periférico Paseo de la República (Sector Nueva España) (Avenida Camelinas),Circuito,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.176801465272,19.6992716413441,1231.000000000000000,"16","053","0001",Ordenanzas De Don Vasco,Calle,Dos sentidos,Ordenanzas De Don Vasco,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.177521330276,19.6932386670677,1232.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.176925300355,19.6931263467587,1233.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.167692379692,19.697253233565,1236.000000000000000,"16","053","0001",Avenida del Estudiante,Avenida,Dos sentidos,Arminas,Privada,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.182126716309,19.6638358487693,1237.000000000000000,"16","053","0001",Avenida del Durazno,Avenida,Dos sentidos,Pirul,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.165279531167,19.7092160550181,1238.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.178372199613,19.6933806865643,1241.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.179311652283,19.69355317387,1242.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"21",8.000000000000000,Muy Alto (21 y más)
-101.159488409803,19.6956814338464,1247.000000000000000,"16","053","0001",Combate de Ixtlahuaca,Calle,Dos sentidos,Acueducto,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.178961947138,19.7262682268793,1255.000000000000000,"16","053","0001",T. de Procuraduría del Consumidor,Retorno,Un sentido,Trabajadores de Recursos Hidráulicos,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.189502273548,19.6959636179624,1258.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.16989041198,19.6898978037877,1259.000000000000000,"16","053","0001",Gobernador Juan B. Ceballos,Calle,Un sentido,García de León,Boulevard,Un sentido,"9",4.000000000000000,Medio (6-10)
-101.199228719593,19.6865825498213,1260.000000000000000,"16","053","0001",Licenciado Alberto Alvarado,Calle,Dos sentidos,Licenciado Alberto Alvarado,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.182065810595,19.7038683921393,1272.000000000000000,"16","053","0001",Privada del Callejón del Romance,Privada,Dos sentidos,Callejón del Romance,Callejón,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190572229846,19.7009417962837,1273.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.188959478351,19.6983535920841,1274.000000000000000,"16","053","0001",Calle de Velázquez de León,Calle,Un sentido,Juan de Ortega y Montañés,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.17902358708,19.6800074817344,1292.000000000000000,"16","053","0001",Piotr Ilich Tchaikovsky,Calle,Dos sentidos,Wolfang Amadeus Mozart,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.187619577724,19.6898698066605,1297.000000000000000,"16","053","0001",Padre Francisco Eusebio Kino,Calle,Dos sentidos,Solidaridad,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.179782592171,19.6908147838447,1299.000000000000000,"16","053","0001",Laguna de Términos,Calle,Un sentido,Ventura Puente,Calzada,Dos sentidos,"23",8.000000000000000,Muy Alto (21 y más)
-101.18118228217,19.6938552636302,1303.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.180279191671,19.6937035736312,1304.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.183773022345,19.6945259736962,1312.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.182969751566,19.6942843536959,1313.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Gertrudis Bocanegra,Calle,Dos sentidos,"13",6.000000000000000,Alto (11-20)
-101.170005649841,19.7128458600403,1319.000000000000000,"16","053","0001",Congreso de Anáhuac,Calle,Dos sentidos,Congreso de Anáhuac,Calle,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.163901757172,19.7245017604104,1320.000000000000000,"16","053","0001",Nicolás Ballesteros,Avenida,Dos sentidos,Nicolás Ballesteros,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.161879365827,19.7120892470186,1331.000000000000000,"16","053","0001",Ã?rsulo Galván,Calle,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"5",2.000000000000000,Bajo (3-5)
-101.148164290257,19.6927294898933,1333.000000000000000,"16","053","0001",Real Mil Cumbres,Circuito,Dos sentidos,Real Mil Cumbres,Circuito,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.142524980357,19.6936279703151,1337.000000000000000,"16","053","0001",Buenos Aires (Lomas de las Américas Sur),Avenida,Un sentido,Buenos Aires (Lomas de las Américas Sur),Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.149166319713,19.7033366802469,1339.000000000000000,"16","053","0001",Carámicua,Calle,Dos sentidos,Carámicua,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.149416089834,19.7033081096358,1341.000000000000000,"16","053","0001",Carámicua,Calle,Dos sentidos,Carámicua,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.15202555036,19.6846152301179,1346.000000000000000,"16","053","0001",La Floresta,Circuito,Dos sentidos,Fray Antonio de San Miguel Iglesias,Boulevard,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.171754857918,19.7153815316191,1347.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.202136540364,19.657862180278,1350.000000000000000,"16","053","0001",La Joya (José Trinidad Guido),Avenida,Dos sentidos,Los Tucanes,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.202087579823,19.6575816902152,1351.000000000000000,"16","053","0001",La Joya (José Trinidad Guido),Avenida,Dos sentidos,Golondrina,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.196093799959,19.7164369696705,1359.000000000000000,"16","053","0001",Boulevard de las Primaveras,Boulevard,Dos sentidos,Paseo de las Yucas,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.189551798258,19.6852167770165,1360.000000000000000,"16","053","0001",Rey Tanganxoán,Calle,Dos sentidos,Tecuén,Calle,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.188283284003,19.6850927330279,1361.000000000000000,"16","053","0001",Rey Tanganxoán,Calle,Dos sentidos,Vicente Santa María,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.17046137245,19.7000033213811,1363.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Madrigal de las Altas Torres,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.170759468823,19.6971968617981,1364.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Acueducto,Avenida,Dos sentidos,"9",4.000000000000000,Medio (6-10)
-101.170720459939,19.6976130242442,1365.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Acueducto,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.184546112369,19.6983771835559,1366.000000000000000,"16","053","0001",Fray Diego José Abad,Calle,Dos sentidos,Juan de Ortega y Montañés,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.17122239339,19.6898299724163,1370.000000000000000,"16","053","0001",José María Mendoza Pardo (Gobernador Licenciado),Calle,Dos sentidos,García de León,Boulevard,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.170561253139,19.6872033619165,1382.000000000000000,"16","053","0001",Gobernador Juan B. Ceballos,Calle,Un sentido,Gobernador Juan B. Ceballos,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.170892802836,19.6857092010407,1383.000000000000000,"16","053","0001",Gobernador Juan B. Ceballos,Calle,Un sentido,Solidaridad,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.171664918941,19.7151656218941,1387.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,"10",4.000000000000000,Medio (6-10)
-101.171671701019,19.7148306539125,1388.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Periférico Paseo de la República (Sector Revolución),Circuito,Un sentido,"26",8.000000000000000,Muy Alto (21 y más)
-101.189600227632,19.6823180569282,1389.000000000000000,"16","053","0001",Tecuén,Calle,Dos sentidos,Tecuén,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.189445418641,19.6825769977748,1390.000000000000000,"16","053","0001",Tecuén,Calle,Dos sentidos,Tecuén,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.193483418193,19.6971134693876,1391.000000000000000,"16","053","0001",Fuerte de Cóporo,Calle,Dos sentidos,Fuerte de Cóporo,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.194375104043,19.6971304480926,1392.000000000000000,"16","053","0001",Fuerte de Cóporo,Calle,Dos sentidos,Abasolo,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.160577650399,19.6977214839001,1395.000000000000000,"16","053","0001",Avenida del Maestro,Avenida,Dos sentidos,Avenida del Maestro,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.177095860393,19.6956266871577,1396.000000000000000,"16","053","0001",General Mariano Monterde,Calle,Un sentido,Colegio Militar,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.16608779533,19.7046213255601,1400.000000000000000,"16","053","0001",Avenida del Estudiante,Avenida,Dos sentidos,Characo,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190752238373,19.6907667366719,1408.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Antonio de Virrey de Mendoza,Calle,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.19191911576,19.6824311460735,1409.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"54",8.000000000000000,Muy Alto (21 y más)
-101.149563120129,19.6947066602789,1410.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"25",8.000000000000000,Muy Alto (21 y más)
-101.154580109803,19.699939191341,1411.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"7",4.000000000000000,Medio (6-10)
-101.155706689652,19.7007724335511,1412.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.190587089271,19.6984226692702,1414.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Juan de Ortega y Montañés,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.176267434086,19.7149920764281,1415.000000000000000,"16","053","0001",Doctor Florentino Villalón (Lomas de las Torres),Calle,Dos sentidos,Doctor Víctor Fernando Nieto Medrano (José Sixto Verduzco) (Lomas del Paseo),Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.192333972927,19.7078026862814,1418.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.18843111227,19.7114498042954,1419.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Morelos Norte,Avenida,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.192345332274,19.7075979535708,1422.000000000000000,"16","053","0001",Héroes de Nocupétaro,Avenida,Un sentido,Héroes de Nocupétaro,Avenida,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.170138319563,19.7036555439251,1425.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Músicos de Tiríndaro,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.17018808025,19.7032458036964,1426.000000000000000,"16","053","0001",Músicos de Tiríndaro,Calle,Dos sentidos,Músicos de Tiríndaro,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.157637059813,19.6808982895649,1427.000000000000000,"16","053","0001",Avenida del Campestre,Avenida,Dos sentidos,Avenida del Campestre,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.183907888018,19.6855463373828,1431.000000000000000,"16","053","0001",Segunda de Tucurán,Calle,Dos sentidos,Pirindas,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.190809146421,19.6889406605569,1433.000000000000000,"16","053","0001",Antonio de Virrey de Mendoza,Calle,Un sentido,Irepan,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.189576567568,19.6845671669826,1437.000000000000000,"16","053","0001",Tecuén,Calle,Dos sentidos,Zetaco,Calle,Un sentido,"2",1.000000000000000,Muy bajo (1-2)
-101.169516011909,19.7127518942054,1444.000000000000000,"16","053","0001",Congreso de Anáhuac,Calle,Dos sentidos,Ninguno,Privada,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.16371305044,19.7327111199457,1453.000000000000000,"16","053","0001",Avenida de las Torres,Avenida,Dos sentidos,Avenida de las Torres,Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.198860714718,19.6677681484334,1464.000000000000000,"16","053","0001",Gobernador Licenciado José Trinidad Guido (La Joya),Avenida,Dos sentidos,Gobernador Licenciado José Trinidad Guido (La Joya),Avenida,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.189232782371,19.7069033744233,1468.000000000000000,"16","053","0001",Calle del Trabajo,Calle,Un sentido,Héroe de Nacozari,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.172242359951,19.7179168383531,1472.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Jesús Díaz Barriga,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.172039555243,19.7168472019618,1473.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Gabriel Zamora,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.171899857775,19.7161539923686,1484.000000000000000,"16","053","0001",Jesús Díaz Barriga (Plátano),Calle,Dos sentidos,Jitomate,Avenida,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.181439822007,19.7222750408141,1487.000000000000000,"16","053","0001",Privada de Caminos,Privada,Dos sentidos,Mayas (Raza Maya),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.157027018217,19.7146038598893,1493.000000000000000,"16","053","0001",Juan José Moreno,Calle,Dos sentidos,Francisco I. Madero Oriente,Avenida,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.153360160222,19.6989947826377,1494.000000000000000,"16","053","0001",Periférico Paseo de la República (Sector Nueva España),Circuito,Un sentido,Indio Mariano,Calle,Dos sentidos,"3",2.000000000000000,Bajo (3-5)
-101.175541489603,19.6907444896909,1496.000000000000000,"16","053","0001",José Ugarte (Gobernador),Calle,Dos sentidos,García de León,Boulevard,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.184354042035,19.6947058438287,1500.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Lázaro Cárdenas (General),Avenida,Dos sentidos,"4",2.000000000000000,Bajo (3-5)
-101.185343707979,19.6803620967593,1510.000000000000000,"16","053","0001",Johann Sebastián Bach,Calle,Dos sentidos,Johann Sebastián Bach,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.188232269172,19.6861576199505,1512.000000000000000,"16","053","0001",Tucurán,Calle,Dos sentidos,Vicente Santa María,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.169599161578,19.6946487843719,1514.000000000000000,"16","053","0001",Lázaro Cárdenas (General),Avenida,Dos sentidos,Batallón de Matamoros,Calle,Un sentido,"3",2.000000000000000,Bajo (3-5)
-101.172394432893,19.6893482820423,1517.000000000000000,"16","053","0001",Porfirio García de León (Gobernador Ingeniero),Calle,Dos sentidos,Gobernador Agustín Arriaga Rivera,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.18243884215,19.6918149739973,1518.000000000000000,"16","053","0001",Laguna de Términos,Calle,Un sentido,Laguna de Términos,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.182867411974,19.691875833855,1520.000000000000000,"16","053","0001",Laguna de Términos,Calle,Un sentido,Laguna de Términos,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.183960851712,19.692015304266,1522.000000000000000,"16","053","0001",Laguna de Términos,Calle,Un sentido,Isidro Huarte,Calle,Un sentido,"1",1.000000000000000,Muy bajo (1-2)
-101.196786964242,19.678529763202,1525.000000000000000,"16","053","0001",Zirán Zirán Cámaro,Calle,Dos sentidos,Eréndira,Calle,Dos sentidos,"2",1.000000000000000,Muy bajo (1-2)
-101.179443576999,19.7256933366204,1536.000000000000000,"16","053","0001",Trabajadores de la Reforma Agraria,Calle,Dos sentidos,T. del ISSSTE,Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
-101.179491175685,19.6618346299985,1539.000000000000000,"16","053","0001",Avenida del Sabino,Avenida,Dos sentidos,Huizache (Flor de Violeta),Calle,Dos sentidos,"1",1.000000000000000,Muy bajo (1-2)
